battery_id,id_charge,id_discharge,battery_formula,framework_formula,formula_discharge,formula_charge,working_ion,V_avg,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge
mp-759723_Li,mp-759723,mp-1176803,Li2-8Zr7Fe(PO4)12,Zr7Fe(PO4)12,Li8Zr7Fe(PO4)12,Li2Zr7Fe(PO4)12,Li,2.563361453333327,85.1021977686392,262.0703564064857,218.1476933540793,671.7810496737125,0.0058459192578340004,0.021589836428578,0.055700121578945
mp-759656_Li,mp-779443,mp-759656,Li2-3MnP2HO8,MnP2HO8,Li3MnP2HO8,Li2MnP2HO8,Li,2.653423136666669,100.48858089452642,282.2128230966595,266.63872551633665,748.8300342686942,0.076033636401051,0.005548779196445,0.040862552166664005
mp-760152_Li,mp-768928,mp-760152,Li1-8VCo3(PO4)6,VCo3(PO4)6,Li8VCo3(PO4)6,LiVCo3(PO4)6,Li,3.579041592380951,219.91674041632425,651.2655226745597,787.0911608108695,2330.906393335969,0.06326115600123701,0.137683042142869,0.14077775136904602
mp-760302_Li,mp-760302,mp-774318,Li4-1Fe3Co3(NiO8)2,Fe3Co3(NiO8)2,Li10Fe3Co3(NiO8)2,Li4Fe3Co3(NiO8)2,Li,2.226012623333332,204.29988082744194,917.6631742096303,454.77411366738113,2042.7298097587714,0.054994875039153006,0.056713332405641005,0.127844673676469
mp-759831_Li,mp-771940,mp-759831,Li0-4CrNi5(PO4)6,CrNi5(PO4)6,Li4CrNi5(PO4)6,CrNi5(PO4)6,Li,3.792771331666666,113.67936510666743,399.7782832287575,431.15983697863624,1516.2676116529485,0.012866276084564001,0.089456685659731,0.088112594392855
mp-760136_Li,mp-1101275,mp-1177279,Li0-4TiCu3(PO4)4,TiCu3(PO4)4,Li4TiCu3(PO4)4,TiCu3(PO4)4,Li,2.9728063416666712,165.91377636304,588.758957101665,493.2295265419111,1750.2663613848852,0.000296318507337,0.040216198229176006,0.08093020017857101
mp-760050_Li,mp-849995,mp-1178101,Li7-1Sc9Fe(SiO3)20,Sc9Fe(SiO3)20,Li10Sc9Fe(SiO3)20,Li7Sc9Fe(SiO3)20,Li,4.532714969999981,39.19238660867842,117.20955691614228,177.64791749118345,531.2775132608629,0.005443192675007,0.043842991642609005,0.005150644191664
mp-760796_Li,mp-766014,mp-760796,Li6-7CrFe3(PO4)6,CrFe3(PO4)6,Li7CrFe3(PO4)6,Li6CrFe3(PO4)6,Li,2.306573636666721,31.984725084335587,92.10678968339377,73.77512365556126,212.45109284172247,0.040006395700294003,0.048139764374999006,0.058316822743907
mp-760787_Li,mp-773000,mp-760787,Li4-1Mn2V3Cr3O16,Mn2V3Cr3O16,Li10Mn2V3Cr3O16,Li4Mn2V3Cr3O16,Li,1.530672210000001,216.11504026913673,846.1774062596224,330.80128630299873,1295.220240491485,0.086689378257871,0.115617651406255,0.062418637794119006
mp-760788_Li,mp-768933,mp-760788,Li0-4Fe5Ni(PO4)6,Fe5Ni(PO4)6,Li4Fe5Ni(PO4)6,Fe5Ni(PO4)6,Li,3.072553271666673,114.59616576247046,388.28846402985,352.10282403393495,1193.0369905053428,0.036837605220037005,0.079420138506921,0.06763735856250601
mp-760813_Li,mp-771641,mp-760813,Li0-4Mn5Co(PO4)6,Mn5Co(PO4)6,Li4Mn5Co(PO4)6,Mn5Co(PO4)6,Li,3.195997644166676,115.12470957579882,374.8500658335702,367.9383005896258,1198.0199273198139,0.07881111814013,0.058746974722234,0.07098297056248801
mp-761042_Li,mp-761042,mp-775900,Li0-1NaCu(PO3)3,NaCu(PO3)3,NaLiCu(PO3)3,NaCu(PO3)3,Li,1.834400179166673,81.12008762013873,241.899192540309,148.80670326439875,443.7399221362165,0.072244558579484,0.011525100178564,0.08775935377777201
mp-760800_Li,mp-774649,mp-760800,Li0-7V3Ni(PO4)6,V3Ni(PO4)6,Li7V3Ni(PO4)6,V3Ni(PO4)6,Li,3.001199210952378,226.05481616178713,634.2507919024039,678.4355358967405,1903.5129762034157,0.070296078337307,0.042936133602934,0.092351550365855
mp-761114_Li,mp-775240,mp-761114,Li0-2Fe2Cu(PO4)3,Fe2Cu(PO4)3,Li2Fe2Cu(PO4)3,Fe2Cu(PO4)3,Li,2.853647591666652,113.07876380909748,399.3118102757817,322.68694201247325,1139.4951857175356,0.004522804716095,0.08229570321181401,0.115866107625003
mp-761156_Li,mp-761156,mp-766091,Li3-4La5Ti6Nb2O26,La5Ti6Nb2O26,Li4La5Ti6Nb2O26,Li3La5Ti6Nb2O26,Li,1.506596436666664,16.633549927234345,85.39766290819301,25.06004704948832,128.65981463714456,0.001071905332209,0.057312614642860006,0.049018295096887
mp-761158_Li,mp-761158,mp-1266205,Li1-3VSi4(HO6)2,VSi4(HO6)2,Li3VSi4(HO6)2,LiVSi4(HO6)2,Li,3.083972626666659,141.76358190836925,349.21116623496084,437.19500606362766,1076.9576775949597,0.032946980714688004,0.10142194495833501,0.019069044223484002
mp-761246_Li,mp-764402,mp-761246,Li0-2MnFe(PO4)2,MnFe(PO4)2,Li2MnFe(PO4)2,MnFe(PO4)2,Li,3.170439706666665,170.38028800467345,578.276049416701,540.1804303233188,1833.3893484850435,0.05367103343237901,0.023539688124992002,0.0005341430357000001
mp-761441_Li,mp-772328,mp-777350,Li0-1Mn2Fe3Co3O16,Mn2Fe3Co3O16,Li10Mn2Fe3Co3O16,Mn2Fe3Co3O16,Li,2.719332733666667,343.7801489077601,1454.0130685218558,934.8526121096731,3953.945332410597,0.20187232583529402,0.12303399065972301,0.086565745980392
mp-762224_Li,mp-780043,mp-762224,Li0-4Cu3Sb(PO4)4,Cu3Sb(PO4)4,Li4Cu3Sb(PO4)4,Cu3Sb(PO4)4,Li,3.159730056666669,148.88730580079155,572.6684486968508,470.4436951948829,1809.477709852114,0.07891199194595101,0.069619138958353,0.072188464598211
mp-763178_Li,mp-771243,mp-763178,Li0-4Ti3Ni3(TeO8)2,Ti3Ni3(TeO8)2,Li4Ti3Ni3(TeO8)2,Ti3Ni3(TeO8)2,Li,3.403340247916669,124.85613755294513,573.066608362739,424.92791813335805,1950.340652978009,0.09621816601758601,0.11142879145833201,0.030531211875008003
mp-762505_Li,mp-762505,mp-773002,Li0-4Ti3Co3(SbO8)2,Ti3Co3(SbO8)2,Li4Ti3Co3(SbO8)2,Ti3Co3(SbO8)2,Li,3.823025845416668,126.47055354766138,583.7603545241113,483.5001948968621,2231.7309228752747,0.11743042858082602,0.179888730520839,0.038368303571428
mp-763517_Li,mp-763517,mp-774315,Li4-1Ti3Co3(NiO8)2,Ti3Co3(NiO8)2,Li10Ti3Co3(NiO8)2,Li4Ti3Co3(NiO8)2,Li,2.125164046666668,210.70684048249458,866.265012960146,447.7866017801263,1840.9552604281375,0.104542900774232,0.057590175660020004,0.10323512904411601
mp-764378_Li,mp-764378,mp-774592,Li1-6Co3Sb(PO4)6,Co3Sb(PO4)6,Li6Co3Sb(PO4)6,LiCo3Sb(PO4)6,Li,3.793745628666668,147.25542288517485,470.17061350387206,558.6496168680937,1783.7077097078402,0.088491969011252,0.09868339785712901,0.091634922375013
mp-763519_Li,mp-850531,mp-763519,Li0-4Mn3Nb2Co3O16,Mn3Nb2Co3O16,Li4Mn3Nb2Co3O16,Mn3Nb2Co3O16,Li,3.312464929166668,132.1603198801426,600.4727664173815,437.7764246304207,1989.0449796772648,0.10532870274070501,0.07262925885416001,0.045727687792213007
mp-763324_Li,mp-763324,mp-771909,Li2-4Mn2P4H3O16,Mn2P4H3O16,Li4Mn2P4H3O16,Li2Mn2P4H3O16,Li,3.873834031666669,102.97383229262917,286.06404526325355,398.9035359063232,1108.1646337770262,0.08154484642489501,0.056041920694448,0.030728530474120004
mp-766008_Li,mp-766008,mp-774319,Li4-1Ti2Fe3Ni3O16,Ti2Fe3Ni3O16,Li10Ti2Fe3Ni3O16,Li4Ti2Fe3Ni3O16,Li,3.221600608333332,210.2765230242466,878.973928211974,677.4269744931307,2831.7029418368343,0.07818922902875,0.23961859112239403,0.09408986735294
mp-766043_Li,mp-766435,mp-766043,Li0-4MnFe3(PO4)4,MnFe3(PO4)4,Li4MnFe3(PO4)4,MnFe3(PO4)4,Li,3.008641682916662,170.13505433054834,582.6820577215636,511.8754161841788,1753.0815267487492,0.048616532199917004,0.032788703645829004,0.012935317946415
mp-766028_Li,mp-774482,mp-766028,Li1-1.25KTi2(PO5)2,KTi2(PO5)2,K4Li5Ti8(PO5)8,KLiTi2(PO5)2,Li,0.7758268866666731,18.33457088406821,50.163635087398085,14.224453047356075,38.91829683373915,0.00033801979915800003,0.031304758333326,0.043815345472903
mp-765574_Li,mp-775025,mp-765574,Li0-2MnCu(PO4)2,MnCu(PO4)2,Li2MnCu(PO4)2,MnCu(PO4)2,Li,3.387092904166666,166.30935130011238,590.336355899242,563.305223685172,1999.5240821379302,0.042972896709419006,0.007902811562492,0.032659129464281005
mp-765840_Li,mp-774635,mp-765840,Li0-4V3Co(PO4)4,V3Co(PO4)4,Li4V3Co(PO4)4,V3Co(PO4)4,Li,2.260997306666662,173.07828266593876,592.8467820506289,391.32953095017876,1340.4249774824696,0.039187050683672,0.039129688020832006,0.047002768345235
mp-764933_Li,mp-765636,mp-764933,Li4-1Mn2Fe3Ni3O16,Mn2Fe3Ni3O16,Li10Mn2Fe3Ni3O16,Li4Mn2Fe3Ni3O16,Li,2.507754631666666,206.45859872016783,886.2640857619547,517.7475071879105,2222.5328659493653,0.10055131259202801,0.07952031027292601,0.08167332777573101
mp-766088_Li,mp-774914,mp-772134,Li0-2Cr3Ni(SO4)6,Cr3Ni(SO4)6,Li2Cr3Ni(SO4)6,Cr3Ni(SO4)6,Li,3.174500756666669,66.59255212253618,193.9798630761737,211.39810710135572,615.7892221134103,0.035965311096069,0.0044318447548940005,0.027950900347222002
mp-766078_Li,mp-773088,mp-772865,Li0-1.5V3Fe2CuO12,V3Fe2CuO12,Li3V6Fe4(CuO12)2,V3Fe2CuO12,Li,3.171118996666649,75.78678494415811,274.17595458971317,240.32891343270978,869.444578028652,0.0079377183984,0.050140150312472,0.038225279487176
mp-766086_Li,mp-766382,mp-766086,Li0-1La2Ti2CrO9,La2Ti2CrO9,LiLa2Ti2CrO9,La2Ti2CrO9,Li,3.11269489916665,46.49187718233282,249.96978036371988,144.71502895812972,778.0796602839587,0.008517606190725,0.053507445297634,0.042359161166659005
mp-766080_Li,mp-1176495,mp-766080,Li0-4Mn2Cr3Sb3O16,Mn2Cr3Sb3O16,Li4Mn2Cr3Sb3O16,Mn2Cr3Sb3O16,Li,3.109329594166662,117.1779061828856,547.0036780625803,364.34473147693086,1700.8147243179942,0.126429960509754,0.114524717951392,0.069698345751487
mp-766048_Li,mp-766106,mp-766048,Li2-4V2SiGeO10,V2SiGeO10,Li4V2SiGeO10,Li2V2SiGeO10,Li,2.987298696666672,137.31445267646632,460.97699346460575,410.1992855139053,1377.0759717701378,0.000155252397364,0.076247002916668,0.007237126475698001
mp-766130_Li,mp-766414,mp-766130,Li0-4MnFe3(PO4)4,MnFe3(PO4)4,Li4MnFe3(PO4)4,MnFe3(PO4)4,Li,3.010458421666664,170.13505433054834,583.8057365666488,512.1845071301148,1757.522896264378,0.051629657087328,0.032994070104163005,0.012851812232130002
mp-766205_Li,mp-766205,mp-766206,Li1-4SrLa15(CoO8)4,SrLa15(CoO8)4,SrLi4La15(CoO8)4,SrLiLa15(CoO8)4,Li,3.290365266666649,27.286455784842715,180.78994603064146,89.78240636488175,594.8649589817608,0.01205310789167,0.039393085989045,0.025210059598210002
mp-766215_Li,mp-766401,mp-766215,Li0-1Na5Fe6(SiO3)12,Na5Fe6(SiO3)12,Na5LiFe6(SiO3)12,Na5Fe6(SiO3)12,Li,4.252407376666676,19.563635485957374,66.74132540754785,83.1925478549031,283.8113044915675,0.003089632650145,0.022172840353116,0.005518634986135001
mp-766375_Li,mp-766375,mp-780131,Li6-7MnNi3(PO4)6,MnNi3(PO4)6,Li7MnNi3(PO4)6,Li6MnNi3(PO4)6,Li,4.097658926666677,31.552185973587488,93.80178911400328,129.29009651051788,384.3677385003007,0.042918277258987,0.08983691322917,0.07957063121950901
mp-766220_Li,mp-766220,mp-772839,Li0-2ZnCr3(SO4)6,ZnCr3(SO4)6,Li2ZnCr3(SO4)6,ZnCr3(SO4)6,Li,3.242854566666674,66.04156802444953,190.81090308676517,214.16320045791397,618.7720084447086,0.042371068133744,0.006212810857848,0.026964309722218003
mp-766418_Li,mp-766418,mp-861717,Li0-8MnFe7(PO4)8,MnFe7(PO4)8,Li8MnFe7(PO4)8,MnFe7(PO4)8,Li,3.047941269166666,170.0127020324755,587.6818896042621,518.1887308073176,1791.219884466679,0.046633989854457006,0.037123907760412,0.001716702544628
mp-766376_Li,mp-766386,mp-766376,Li0-4Mn3Fe(PO4)4,Mn3Fe(PO4)4,Li4Mn3Fe(PO4)4,Mn3Fe(PO4)4,Li,3.235055169166665,170.62622966182775,574.2381426504518,551.9852662629145,1857.6920717140092,0.06290199203471801,0.014692232812489001,0.002360385624999
mp-766403_Li,mp-766403,mp-774516,Li0-8Mg3Cu9(SiO3)16,Mg3Cu9(SiO3)16,Li8Mg3Cu9(SiO3)16,Mg3Cu9(SiO3)16,Li,3.148730519166671,111.80699485294446,396.48526836655225,352.0500969497772,1248.4252649057512,0.029327944238248003,0.077712283212714,0.05912001959325101
mp-766489_Li,mp-766489,mp-766508,Li3-5Mn2Fe(BO3)4,Mn2Fe(BO3)4,Li5Mn2Fe(BO3)4,Li3Mn2Fe(BO3)4,Li,2.479185956666664,123.03770534765488,375.85591680046775,305.03335123839685,931.8167106617936,0.020469121009584,0.081132494318173,0.053683817864581006
mp-766410_Li,mp-1101433,mp-766410,Li0-1TiCrSO8,TiCrSO8,LiTiCrSO8,TiCrSO8,Li,3.351089583333328,100.43112227961512,268.4937206721116,336.55368771369405,899.7465105347216,0.007557645825867001,0.034273452280301,0.08267930533680701
mp-767773_Li,mp-774673,mp-767773,Li0-4V3Fe3(TeO8)2,V3Fe3(TeO8)2,Li4V3Fe3(TeO8)2,V3Fe3(TeO8)2,Li,2.830015931666667,124.75758227750717,554.9545599611906,353.06594544156036,1570.5302460412342,0.018374234828695,0.14034376093751302,0.062080224636695006
mp-767775_Li,mp-774419,mp-767775,Li0-6MnCr3(PO4)6,MnCr3(PO4)6,Li6MnCr3(PO4)6,MnCr3(PO4)6,Li,3.862177980000003,195.53597492714533,582.6138597702405,755.1947366614534,2250.1584200474326,0.008521003646523001,0.06166951284313701,0.058126859174959
mp-767440_Li,mp-849505,mp-767440,Li0-2MnFe2(PO4)3,MnFe2(PO4)3,Li2MnFe2(PO4)3,MnFe2(PO4)3,Li,2.923503651666659,115.17013992282189,376.9493777302804,336.70032462732985,1102.0128822879494,0.044272432756849,0.055809574999994005,0.061172310249996004
mp-768041_Li,mp-775116,mp-768041,Li0-4MnCr3(PO4)4,MnCr3(PO4)4,Li4MnCr3(PO4)4,MnCr3(PO4)4,Li,2.44376151166666,173.3108954385733,571.1067125766655,423.53049582527035,1395.6486032493287,0.121907291740923,0.032589905833333,0.004848581540179001
mp-767719_Li,mp-767719,mp-777402,Li4-1Ti2Mn3Ni3O16,Ti2Mn3Ni3O16,Li10Ti2Mn3Ni3O16,Li4Ti2Mn3Ni3O16,Li,1.979623188333334,211.02732677421062,874.4356113231346,417.7545894542232,1731.0530128797118,0.09419832442663001,0.045535965703173004,0.09679557919117601
mp-767833_Li,mp-767833,mp-775189,Li0-2MnFe(PO4)2,MnFe(PO4)2,Li2MnFe(PO4)2,MnFe(PO4)2,Li,3.168676252500001,170.38028800467345,580.0039932144548,539.8799724945196,1837.8448796538148,0.05665489446689,0.025680683124994,0.0026212036309400002
mp-768092_Li,mp-768093,mp-769602,Li0-2VSO4F3,VSO4F3,Li2VSO4F3,VSO4F3,Li,3.839814860416665,246.0190935566498,634.0517397699774,944.6677713850618,2434.6412926417993,0.117537806090381,0.067175633888887,0.090682850965903
mp-768106_Li,mp-774297,mp-768106,Li3-4MnV(PO4)3,MnV(PO4)3,Li4MnV(PO4)3,Li3MnV(PO4)3,Li,2.930935101666686,64.03295307585466,180.92350278416873,187.67642983339823,530.2750450266105,0.036978260075598006,0.033642366687497004,0.028258668333336002
mp-768471_Li,mp-768562,mp-768471,Li1-2FePCO7,FePCO7,Li2FePCO7,LiFePCO7,Li,4.257624054166664,119.27287488093683,329.0599346803256,507.8190611026875,1401.0134931574655,0.035563930648232,0.072052160056817,0.014101428229163
mp-768527_Li,mp-768544,mp-768584,Li1-4MnV(PO4)3,MnV(PO4)3,Li4MnV(PO4)3,LiMnV(PO4)3,Li,3.228320715000004,192.098859227564,543.3891536350696,620.1567265722146,1754.2344609864151,0.07702560844108701,0.03706632569444,0.025754849285717002
mp-768492_Li,mp-768492,mp-768514,Li8-9TiMn3(PO4)6,TiMn3(PO4)6,Li9TiMn3(PO4)6,Li8TiMn3(PO4)6,Li,0.35342848666665305,31.71854345056445,88.0261307549869,11.210236811003481,31.110942179855968,0.014067952432312,0.044121179107147,0.07582889041528
mp-768557_Li,mp-768557,mp-768689,Li1.5-2.5FePCO7,FePCO7,Li5Fe2P2(CO7)2,Li3Fe2P2(CO7)2,Li,3.253778046666676,117.45877823696024,322.9162694610273,382.1847940157108,1050.6978684837916,0.017137325549559,0.050258777255439,0.045504504549996
mp-768545_Li,mp-768547,mp-768583,Li2-4MnV(PO4)3,MnV(PO4)3,Li4MnV(PO4)3,Li2MnV(PO4)3,Li,2.895618421666663,128.06590615170933,363.0971590126475,370.82999704032363,1051.390822491852,0.066719778124931,0.01185415986842,0.028141952142861002
mp-768559_Li,mp-850780,mp-768559,Li0-2V2Sn(PO4)3,V2Sn(PO4)3,Li2V2Sn(PO4)3,V2Sn(PO4)3,Li,2.04476317916666,103.20386726556626,339.2479631835954,211.02746773223328,693.6817437251027,0.08486965415061101,0.057196065763880005,0.063571024395838
mp-768599_Li,mp-768599,mp-771969,Li1-2CuCSO7,CuCSO7,Li2CuCSO7,LiCuCSO7,Li,3.624203956666671,114.78174961986595,323.1978417732225,415.99247112544134,1171.3348969406418,0.035757315731308005,0.060044488598485005,0.07706509895832801
mp-768601_Li,mp-770650,mp-768601,Li1-3VSiCO7,VSiCO7,Li3VSiCO7,LiVSiCO7,Li,2.882732132916667,239.45233795189233,648.1921670759625,690.2769489159414,1868.5643883347666,0.078905405749129,0.093955286969699,0.034039488125002
mp-768589_Li,mp-770477,mp-768589,Li2-3CuAsCO7,CuAsCO7,Li3CuAsCO7,Li2CuAsCO7,Li,3.165107401666669,94.60556124776389,313.17742757282434,299.4367621441269,991.2401940456735,0.027541175514562,0.043560258055552005,0.055162097307690006
mp-768575_Li,mp-771701,mp-768575,Li2-3VBPO7,VBPO7,Li3VBPO7,Li2VBPO7,Li,2.622927176666659,118.82982898275064,324.9401946544221,311.6819878375081,852.294467350438,0.05829441999200301,0.09443133258927501,0.08819071576921901
mp-768593_Li,mp-768629,mp-768862,Li1-2.5FePCO7,FePCO7,Li5Fe2P2(CO7)2,LiFePCO7,Li,3.627507916666663,176.18816735544038,482.40126746921595,639.1239719048509,1749.9144167546133,0.017592622831898,0.072139275738636,0.033120983149996
mp-768607_Li,mp-773160,mp-768607,Li1-2CrCSO7,CrCSO7,Li2CrCSO7,LiCrCSO7,Li,1.832909811666676,120.75480715155103,299.73086786957083,221.33267083399525,549.3796485775046,0.040340757880959005,0.037364464374999004,0.106246713416782
mp-768606_Li,mp-768606,mp-772668,Li2-3MnSiCO7,MnSiCO7,Li3MnSiCO7,Li2MnSiCO7,Li,3.223179446666658,117.62617061081579,326.2012472029299,379.13025550288717,1051.4051554615132,0.013895798619325002,0.073277307986109,0.041341510039255
mp-768612_Li,mp-768612,mp-773176,Li1-2CrAsCO7,CrAsCO7,Li2CrAsCO7,LiCrAsCO7,Li,4.015386011666672,101.21168290381378,305.2953596568236,406.4039757492167,1225.8787165927554,0.011719696153955001,0.069573240673406,0.026140855555554003
mp-768618_Li,mp-768618,mp-768672,Li1.5-2.5FePCO7,FePCO7,Li5Fe2P2(CO7)2,Li3Fe2P2(CO7)2,Li,3.353874699166676,117.45877823696024,323.88230950485803,393.9420245239703,1086.260683356014,0.011024877695781001,0.047269299211960006,0.034746452549996004
mp-768688_Li,mp-768697,mp-768855,Li1-2.5MnPCO7,MnPCO7,Li5Mn2P2(CO7)2,LiMnPCO7,Li,3.2649096783333382,176.89127014912145,477.45042565617507,577.5340199225438,1558.832515649218,0.054217846988892,0.027487851616165,0.046008478922222006
mp-768625_Li,mp-768625,mp-780179,Li6-7FeCo3(PO4)6,FeCo3(PO4)6,Li7FeCo3(PO4)6,Li6FeCo3(PO4)6,Li,2.055350096666652,31.491891051034493,91.94441955873553,64.72686131595944,188.97797162800634,0.067844324049858,0.10483864768749901,0.14060704945121802
mp-768624_Li,mp-1176696,mp-768645,Li1-2FePCO7,FePCO7,Li2FePCO7,LiFePCO7,Li,4.210846761666668,119.27287488093683,324.2749769762981,502.23979894706645,1365.472236690178,0.025084962424101003,0.07112185528409101,0.017146756562496
mp-768653_Li,mp-1176714,mp-768722,Li1-2.5FePCO7,FePCO7,Li5Fe2P2(CO7)2,LiFePCO7,Li,3.658839633333333,176.18816735544038,483.3821514452455,644.6442496444514,1768.6177737537996,0.008531020756535,0.074445213465908,0.031390402349996
mp-768782_Li,mp-1177646,mp-768935,Li1.5-2.5MnPCO7,MnPCO7,Li5Mn2P2(CO7)2,Li3Mn2P2(CO7)2,Li,3.063598696666668,117.92751343274762,320.99741747003105,361.2825764537066,983.4072697945535,0.004541860797021,0.026958309311558,0.045849004322222005
mp-768737_Li,mp-1176660,mp-1177908,Li1-2MnPCO7,MnPCO7,Li2MnPCO7,LiMnPCO7,Li,3.352216909166666,119.75623047453588,323.03190754347565,401.44886077479964,1082.8730226676023,0.014165616682839001,0.021755946388894002,0.032821440879634005
mp-768721_Li,mp-777816,mp-768721,Li3-4MnV(PO4)3,MnV(PO4)3,Li4MnV(PO4)3,Li3MnV(PO4)3,Li,3.00216468166665,64.03295307585466,182.25974577536564,192.2374701871488,547.1737716563453,0.034656158995896004,0.04545855918749701,0.036120300238099
mp-768699_Li,mp-770237,mp-768948,Li1-2MnPCO7,MnPCO7,Li2MnPCO7,LiMnPCO7,Li,3.391570189166666,119.75623047453588,325.6504526540383,406.1616612444086,1104.4663673100672,0.026720925986597,0.027674687525256002,0.034967513587966
mp-769578_Li,mp-776347,mp-776436,Li4-6V2C4SO16,V2C4SO16,Li6V2C4SO16,Li4V2C4SO16,Li,2.06543821916666,111.75963809126709,296.38985490894765,230.8326278739372,612.1749341022017,0.027283457766941,0.066429719722224,0.07169582502022201
mp-769201_Li,mp-769935,mp-769201,Li0-1CuHCO4,CuHCO4,LiCuHCO4,CuHCO4,Li,2.9426622483333302,181.70096565583162,455.3102246803381,534.6845721211266,1339.8242094469972,0.039297666023009006,0.044551366249999,0.08803890661458001
mp-769554_Li,mp-769559,mp-1177996,Li0-2MgCr3(SO4)6,MgCr3(SO4)6,Li2MgCr3(SO4)6,MgCr3(SO4)6,Li,3.201658506666669,69.56446652742575,189.75311297070712,222.72166601926145,607.524668309146,0.046369980518723,0.012318914191164002,0.024326896279762002
mp-768836_Li,mp-768836,mp-769300,Li1.5-2.5MnPCO7,MnPCO7,Li5Mn2P2(CO7)2,Li3Mn2P2(CO7)2,Li,3.16029671166667,117.92751343274762,319.9343854086366,372.68593291653934,1011.0875861560113,0.017337310307297002,0.033326267355036,0.043971684522222006
mp-769153_Li,mp-769377,mp-769153,Li0-2SbSO4F3,SbSO4F3,Li2SbSO4F3,SbSO4F3,Li,3.818946930416663,185.67023776356444,609.5252247570196,709.0647845768965,2327.744486097347,0.097200877627604,0.058371537537039005,0.07450529727272201
mp-770369_Li,mp-770369,mp-771145,Li1-2NiCSO7,NiCSO7,Li2NiCSO7,LiNiCSO7,Li,3.958698746666665,117.21777616649904,320.6384799911154,464.02986359737343,1269.311148873933,0.005053048162229,0.06649821693182201,0.061068062291673005
mp-770152_Li,mp-771173,mp-770152,Li0-4Ti2Mn3Cr3O16,Ti2Mn3Cr3O16,Li4Ti2Mn3Cr3O16,Ti2Mn3Cr3O16,Li,3.532282031666663,153.0877161650353,623.5328505551922,540.7489890786403,2202.49388417,0.07926709576468001,0.091502263020831,0.14708639017858002
mp-769585_Li,mp-772448,mp-769585,Li0-4Mn3Co3(TeO8)2,Mn3Co3(TeO8)2,Li4Mn3Co3(TeO8)2,Mn3Co3(TeO8)2,Li,3.570452516666665,121.74631598229512,583.3981638795836,434.68944029388064,2082.995442442571,0.069980006515202,0.090584890312495,0.00782631484694
mp-769612_Li,mp-1176455,mp-769612,Li0-6Mn3P6WO24,Mn3P6WO24,Li6Mn3P6WO24,Mn3P6WO24,Li,3.196130994999995,167.4868720146831,540.7908322394471,535.3099829017259,1728.4383407323396,0.091228041672888,0.016140543198513,0.07910182440626601
mp-769581_Li,mp-772635,mp-769581,Li0-4Mn3Cr2Co3O16,Mn3Cr2Co3O16,Li4Mn3Cr2Co3O16,Mn3Cr2Co3O16,Li,4.013968064166656,146.98623114218162,647.6212512939758,589.9980376769355,2599.5310203696677,0.11275903562188301,0.13527901802084802,0.09753591296627101
mp-770489_Li,mp-775201,mp-780107,Li0-7Cr3Fe(PO4)6,Cr3Fe(PO4)6,Li7Cr3Fe(PO4)6,Cr3Fe(PO4)6,Li,3.690773682380951,225.96894103955333,649.5209880457861,834.0002206242763,2397.23496883346,0.043557534644362,0.073455547132351,0.058460941280487004
mp-770554_Li,mp-770554,mp-777041,Li0-4Mn3Co3(SnO8)2,Mn3Co3(SnO8)2,Li4Mn3Co3(SnO8)2,Mn3Co3(SnO8)2,Li,3.562476542916665,124.25521642724468,614.8318833135336,442.65629385709263,2190.3241621417396,0.08064214024047,0.0677420359375,0.028669622775971
mp-770515_Li,mp-770944,mp-780426,Li4-6Co2C4SO16,Co2C4SO16,Li6Co2C4SO16,Li4Co2C4SO16,Li,4.039365704166665,108.1554013822178,305.61164316739985,436.8792190637105,1234.4771902044156,0.042168179628257,0.08744368672838401,0.042529975086206005
mp-770546_Li,mp-770557,mp-770546,Li0-2Mn2P2O7F2,Mn2P2O7F2,Li2Mn2P2O7F2,Mn2P2O7F2,Li,4.614763141666666,159.67603947038316,444.73003252711453,736.867101555236,2052.3237620983455,0.063433111474458,0.268051717072641,0.09659832066666801
mp-770575_Li,mp-770697,mp-770575,Li0-1CrPO4F,CrPO4F,LiCrPO4F,CrPO4F,Li,3.8994780041666632,155.00530366080505,420.7397227498103,604.4397721544836,1640.6652943420654,0.01766637007006,0.038838257440476004,0.05433014421874201
mp-770611_Li,mp-1178433,mp-770611,Li0-2CoH8(SO6)2,CoH8(SO6)2,Li2CoH8(SO6)2,CoH8(SO6)2,Li,3.9597760366666632,159.05852022869328,382.6028870262648,629.8361168292392,1515.0217436060857,0.14655508704782902,0.07593412634058501,0.0741362297
mp-770576_Li,mp-770576,mp-780157,Li0-1FeH12(SO7)2,FeH12(SO7)2,LiFeH12(SO7)2,FeH12(SO7)2,Li,3.625497496666677,73.83269561212266,143.48132458882657,267.68025311390346,520.1911831152097,0.09771550025188101,0.025084183663762003,0.034287986708335
mp-770783_Li,mp-770783,mp-1176835,Li0-8Fe7P12WO48,Fe7P12WO48,Li8Fe7P12WO48,Fe7P12WO48,Li,4.442846695416671,121.14078930995905,382.10221945367516,538.2099554659187,1697.6215830111364,0.015870303091575,0.07351626456495701,0.015592453618420002
